Date,tw_open,tw_high,tw_low,tw_close,tw_volume,sox_close_prev,sox_ret_1d,nasdaq_close_prev,nasdaq_ret_1d,usdtwd_close,usdtwd_ret_5d
2020-02-19,11655.3701171875,11783.4296875,11654.16015625,11758.83984375,2169000,1929.1199951171875,-0.014024646652699535,9732.740234375,0.00016036564169130685,30.05500030517578,0.0035393803591043937
2020-02-20,11785.7802734375,11827.830078125,11714.150390625,11725.08984375,2035400,1979.5,0.02611553714145809,9817.1796875,0.008675814939226312,30.17099952697754,0.00872616786683178
2020-02-21,11721.16015625,11755.169921875,11661.6298828125,11686.349609375,1952700,1949.25,-0.015281636776963925,9750.9697265625,-0.006744295515116572,30.225000381469727,0.008003994204866194
2020-02-24,11615.2802734375,11615.2802734375,11512.080078125,11534.8701171875,2347100,1891.050048828125,-0.0298576125032064,9576.58984375,-0.017883337524623233,30.386999130249023,0.012393794708151162
2020-02-25,11506.740234375,11567.08984375,11415.4697265625,11540.23046875,2158400,1801.22998046875,-0.047497456989589515,9221.2802734375,-0.03710188867954778,30.341999053955078,0.010860817502465148
2020-02-26,11468.599609375,11494.2197265625,11408.0595703125,11433.6201171875,2640000,1746.1099853515625,-0.030601308947146855,8965.6103515625,-0.027726076455074633,30.413000106811523,0.011911488870425702
2020-02-27,11436.9599609375,11470.23046875,11274.51953125,11292.169921875,3360600,1749.949951171875,0.0021991546079724866,8980.7802734375,0.0016920121754293582,30.20800018310547,0.0012263649434234303
2020-03-02,11184.66015625,11282.0498046875,11049.849609375,11170.4599609375,3204100,1705.5400390625,0.022107700301859934,8567.3701171875,0.00010385226940567982,30.124000549316406,-0.008654970495945213
2020-03-03,11279.8603515625,11390.240234375,11279.8603515625,11327.7197265625,2572300,1765.3800048828125,0.03508564117509971,8952.169921875,0.044914576985011,29.80500030517578,-0.017698199377845558
2020-03-04,11368.25,11392.349609375,11297.8095703125,11392.349609375,2245300,1705.260009765625,-0.03405498813337826,8684.08984375,-0.029945821009265572,29.770000457763672,-0.021142263071371237
2020-03-05,11454.650390625,11525.3203125,11454.650390625,11514.8203125,2291000,1789.5699462890625,0.0494411034332678,9018.08984375,0.038461140546626416,29.75,-0.015161552579757154
2020-03-06,11471.3603515625,11471.3603515625,11310.3203125,11321.8095703125,2518500,1734.030029296875,-0.03103534293664112,8738.58984375,-0.030993259641753035,29.884000778198242,-0.010234160472242682
2020-03-09,11221.759765625,11221.759765625,10977.6396484375,10977.6396484375,3897400,1699.8900146484375,-0.019688248802865793,8575.6201171875,-0.018649430797928912,29.900999069213867,-0.007402784359184289
2020-03-10,10907.6201171875,11032.4697265625,10830.2197265625,11003.5400390625,3544100,1558.1600341796875,-0.08337597094366245,7950.68017578125,-0.07287402343694394,29.985000610351562,0.0060392653357739245
2020-03-11,11022.8203125,11088.23046875,10885.91015625,10893.75,2804700,1656.5,0.06311287907733099,8344.25,0.04950140308971451,29.739999771118164,-0.0010077489480750934
2020-03-12,10845.3896484375,10845.3896484375,10359.669921875,10422.3203125,4844200,1562.5400390625,-0.056721980644431014,7952.0498046875,-0.047002450227701664,30.069000244140625,0.010722697282037785
2020-03-13,10091.0302734375,10171.2001953125,9636.150390625,10128.8701171875,5906200,1392.1099853515625,-0.10907243939374056,7201.7998046875,-0.09434674309481184,29.947999954223633,0.0021415866135328088
2020-03-16,10069.419921875,10130.7998046875,9717.76953125,9717.76953125,3783600,1544.260009765625,0.10929454282711615,7874.8798828125,0.09345998172386105,30.10700035095215,0.00688944477277964
2020-03-17,9538.6396484375,9677.0703125,9371.349609375,9439.6298828125,4504100,1298.780029296875,-0.15896285529404264,6904.58984375,-0.12321331290147408,30.236000061035156,0.008370833602616035
2020-03-18,9453.98046875,9509.6103515625,9218.669921875,9218.669921875,3991000,1426.52001953125,0.09835383001964537,7334.77978515625,0.06230492341201921,30.030000686645508,0.009751207725595679
2020-03-19,9085.2802734375,9085.2802734375,8523.6298828125,8681.33984375,5702600,1286.8399658203125,-0.09791664456054106,6989.83984375,-0.047027988775385166,30.125,0.0018623750508728332
2020-03-20,8816.8603515625,9264.419921875,8816.8603515625,9234.08984375,4683400,1341.219970703125,0.04225856075906642,7150.580078125,0.022996268579562162,30.320999145507812,0.012454894879601941
2020-03-23,9025.5498046875,9029.51953125,8750.1396484375,8890.0302734375,136500,1298.5400390625,-0.031821723932615176,6879.52001953125,-0.037907422283539605,30.268999099731445,0.005380766828010364
2020-03-24,9083.7802734375,9415.6396484375,9083.7802734375,9285.6201171875,2920600,1342.1199951171875,0.03356073339575327,6860.669921875,-0.0027400309327879624,30.215999603271484,-0.0006614782948570763
2020-03-25,9426.4296875,9722.3701171875,9426.4296875,9644.75,3565400,1491.8299560546875,0.11154737391750724,7417.85986328125,0.08121509236724389,30.145000457763672,0.003829496120168363
2020-03-26,9667.1396484375,9739.73046875,9565.01953125,9736.3603515625,2795400,1472.5699462890625,-0.012910325126169409,7384.2998046875,-0.004524223861369192,30.253000259399414,0.0042489712663706936
2020-03-27,9807.900390625,9954.8603515625,9691.1396484375,9698.919921875,3349400,1572.6099853515625,0.06793567892282804,7797.5400390625,0.055962006595761116,30.131000518798828,-0.0062662389783791905
2020-03-30,9571.2197265625,9655.7001953125,9415.51953125,9629.4296875,2274000,1488.75,-0.05332535474955369,7502.3798828125,-0.03785298373222423,30.16699981689453,-0.003369760674967859
2020-03-31,9689.6201171875,9789.8095703125,9630.2998046875,9708.0595703125,2882300,1545.31005859375,0.037991643052057045,7774.14990234375,0.03622450792632592,30.030000686645508,-0.0061556433369107655
2020-04-01,9726.2001953125,9736.0,9663.6298828125,9663.6298828125,2434800,1510.5899658203125,-0.022468042953808998,7700.10009765625,-0.00952513208745509,30.229999542236328,0.002819674346721257
2020-04-06,9707.75,9818.740234375,9651.51953125,9818.740234375,2987300,1443.0400390625,-0.021409014317461006,7373.080078125,-0.01525647790392215,30.25,0.0027513569002306504
2020-04-07,9928.16015625,10039.150390625,9928.16015625,9996.3896484375,3205000,1592.8800048828125,0.10383631899615131,7913.240234375,0.0732611270359842,30.079999923706055,0.0016649762210223518
2020-04-08,10010.6396484375,10149.759765625,9984.66015625,10137.4697265625,3117000,1585.3800048828125,-0.004708452599699653,7887.259765625,-0.0032831644156512407,30.097000122070312,-0.004399583929208917
2020-04-09,10173.259765625,10246.83984375,10092.3603515625,10119.4296875,3058700,1639.8900146484375,0.03438293002166026,8090.89990234375,0.025818870275615025,30.066999435424805,-0.004997053891845127
2020-04-10,10105.4296875,10165.1201171875,10103.76953125,10157.6103515625,2365200,1639.8900146484375,0.03438293002166026,8090.89990234375,0.025818870275615025,30.066999435424805,-0.00046540804015848813
2020-04-13,10147.5595703125,10179.400390625,10080.650390625,10099.2197265625,2456300,1601.72998046875,-0.023269874100592225,8153.580078125,0.007746996815903406,30.025999069213867,-0.007404989447475474
2020-04-14,10130.650390625,10344.1298828125,10130.650390625,10332.9404296875,2847000,1623.6800537109375,0.013703978516880655,8192.419921875,0.004763532506929291,29.850000381469727,-0.007646261396931253
2020-04-15,10366.76953125,10461.83984375,10366.76953125,10447.2099609375,3333800,1695.760009765625,0.044392955305417425,8515.740234375,0.039465788568367355,30.020999908447266,-0.0025251757090341
2020-04-16,10385.7802734375,10425.2900390625,10317.1298828125,10375.48046875,2770300,1647.9100341796875,-0.028217421870062265,8393.1796875,-0.014392236435332606,29.905000686645508,-0.005387925360733847
2020-04-17,10554.5498046875,10710.150390625,10552.580078125,10597.0400390625,3725200,1690.8699951171875,0.026069360612204218,8532.3603515625,0.016582590775434225,29.937000274658203,-0.004323649290172815
2020-04-20,10612.4501953125,10637.6396484375,10542.9599609375,10586.7099609375,2298700,1705.6400146484375,0.0087351597543881,8650.1396484375,0.01380383528380058,30.03499984741211,0.0002997661519104078
2020-04-21,10544.7998046875,10544.7998046875,10278.9501953125,10288.419921875,3392700,1667.5699462890625,-0.02232010742737056,8560.73046875,-0.010336154480887538,30.030000686645508,0.0060301609003503565
2020-04-22,10256.1103515625,10310.849609375,10140.08984375,10307.740234375,2531000,1588.699951171875,-0.047296363965242616,8263.23046875,-0.03475170735558031,30.09600067138672,0.002498276645287456
2020-04-23,10370.1298828125,10462.7001953125,10294.8798828125,10366.509765625,2633300,1682.1199951171875,0.05880282420629701,8495.3798828125,0.028094268330097538,30.054000854492188,0.0049824499055510785
2020-04-24,10367.9697265625,10386.9296875,10324.2001953125,10347.3603515625,2400100,1664.6700439453125,-0.010373784999006208,8494.75,-7.41441608484994e-05,29.854999542236328,-0.0027391098530098468
2020-04-27,10407.490234375,10578.9599609375,10407.490234375,10567.26953125,3281100,1702.56005859375,0.022761276197796665,8634.51953125,0.016453636805085603,30.07900047302246,0.0014649783863456278
2020-04-28,10580.25,10620.51953125,10537.7099609375,10616.0595703125,3260300,1725.0400390625,0.013203634347746629,8730.16015625,0.011076542783169163,29.913000106811523,-0.0038961231155087983
2020-04-29,10656.400390625,10794.830078125,10656.400390625,10772.2197265625,3529100,1713.2099609375,-0.006857857126278177,8607.73046875,-0.014023761913732113,29.80500030517578,-0.00966907096355829
2020-04-30,10826.259765625,11012.7802734375,10826.259765625,10992.1396484375,3909100,1797.760009765625,0.04935183121504716,8914.7099609375,0.03566323240510094,29.6299991607666,-0.014107994998017404
2020-05-04,10781.509765625,10781.509765625,10658.5,10720.48046875,3113100,1644.4000244140625,-0.05016055908491124,8604.9501953125,-0.03201507563689321,29.89299964904785,-0.0061837435104079574
2020-05-05,10756.9501953125,10833.5302734375,10735.009765625,10774.6103515625,2817200,1661.300048828125,0.010277319486226899,8710.7099609375,0.01229057266160738,29.610000610351562,-0.010129358318391013
2020-05-06,10771.08984375,10828.73046875,10708.099609375,10774.98046875,3137600,1689.5,0.01697462850962239,8809.1201171875,0.0112976045226294,29.625,-0.006039265335774036
2020-05-07,10778.5302734375,10890.8701171875,10775.16015625,10842.919921875,2849600,1707.75,0.010802012429713015,8854.3896484375,0.005138939036791523,29.996999740600586,0.012386115093784289
2020-05-08,10883.2197265625,10970.7001953125,10883.2197265625,10901.419921875,3169900,1724.9300537109375,0.010060051946091386,8979.66015625,0.014147842232649754,29.780000686645508,0.006591232320679596
2020-05-11,10942.1796875,11039.1103515625,10942.1796875,11013.259765625,3370600,1775.6099853515625,0.02938086186833755,9121.3203125,0.01577567010165759,29.84000015258789,-0.0017729735082524511
2020-05-12,10974.509765625,10974.509765625,10854.509765625,10879.4697265625,3047800,1774.31005859375,-0.0007321015135849374,9192.33984375,0.0077861021011040865,29.892000198364258,0.00952379541370596
2020-05-13,10861.009765625,10938.26953125,10828.9296875,10938.26953125,2677400,1725.239990234375,-0.027655858750113893,9002.5498046875,-0.020646542913830723,29.788000106811523,0.005502113310093648
2020-05-14,10894.169921875,10894.169921875,10777.4599609375,10780.8798828125,3054300,1691.5699462890625,-0.019516150875182547,8863.169921875,-0.015482267339407163,29.892000198364258,-0.0035003348049575944
2020-05-15,10833.16015625,10904.009765625,10730.5498046875,10814.919921875,2749400,1739.050048828125,0.028068660502761578,8943.7197265625,0.009088148528969997,29.875999450683594,0.0032235984494497494
2020-05-18,10753.2099609375,10812.8701171875,10730.7001953125,10740.5498046875,2716100,1700.8900146484375,-0.021943033902561915,9014.5595703125,0.00792062429456597,29.95400047302246,0.0038203860540089174
2020-05-19,10812.7900390625,10924.7900390625,10812.7900390625,10860.4404296875,3048200,1782.5400390625,0.04800429405245166,9234.830078125,0.024434971680470374,29.940000534057617,0.0016057920304706208
2020-05-20,10892.759765625,10933.98046875,10860.150390625,10907.7998046875,2731300,1775.6099853515625,-0.003887740841200027,9185.099609375,-0.005385098407798439,29.844999313354492,0.0019134955800519382
2020-05-21,10933.2099609375,11021.66015625,10933.2099609375,11008.3095703125,2787700,1840.7900390625,0.036708541993264454,9375.7802734375,0.020759781839260194,29.8799991607666,-0.00040147991161576524
2020-05-22,10977.5498046875,10977.5498046875,10804.5595703125,10811.150390625,2923700,1790.9599609375,-0.027069941203277104,9284.8798828125,-0.009695234740358605,29.875999450683594,0.0
2020-05-25,10812.9404296875,10874.5400390625,10719.25,10871.1796875,2222100,1790.9599609375,-0.027069941203277104,9284.8798828125,-0.009695234740358605,30.06800079345703,0.003805846252063816
2020-05-26,10903.3203125,11046.2197265625,10903.3203125,10997.2099609375,2886300,1802.31005859375,0.006337437968355619,9324.58984375,0.004276841643477525,30.038000106811523,0.0032731987643896954
2020-05-27,11023.9296875,11069.7197265625,10972.25,11014.66015625,2794500,1820.510009765625,0.010098124396018537,9340.2197265625,0.0016762005701491667,29.975000381469727,0.004355874387876657
2020-05-28,11040.6201171875,11087.5302734375,10915.2998046875,10944.1904296875,3122300,1847.31005859375,0.014721176310134698,9412.3603515625,0.00772365395161323,30.024999618530273,0.0048527597669434375
2020-05-29,10921.16015625,10965.0302734375,10861.900390625,10942.16015625,3589800,1804.6600341796875,-0.023087637192063748,9368.990234375,-0.0046077833367589305,29.90999984741211,0.0011380505206073366
2020-06-01,10971.400390625,11109.2900390625,10971.400390625,11079.01953125,2655700,1852.489990234375,0.02650358247470619,9489.8701171875,0.012902124966358564,29.944000244140625,-0.004124003792875697
2020-06-02,11109.26953125,11170.490234375,11102.9697265625,11127.9296875,2754300,1843.239990234375,-0.004993279342270451,9552.0498046875,0.006552216914684994,29.83300018310547,-0.006824686163429683
2020-06-03,11182.51953125,11330.51953125,11182.51953125,11320.16015625,3776100,1883.4100341796875,0.02179317080691412,9608.3798828125,0.005897171735574247,29.8710994720459,-0.0034662521468409313
2020-06-04,11373.9404296875,11425.419921875,11341.580078125,11393.23046875,3539700,1937.469970703125,0.02870322210372156,9682.91015625,0.007756799205120846,29.857999801635742,-0.005562025612532051
2020-06-05,11418.009765625,11482.3603515625,11411.9404296875,11479.400390625,3400800,1953.469970703125,0.00825819250978821,9615.8095703125,-0.006929795366756419,29.845199584960938,-0.0021665082842445837
2020-06-08,11539.0,11631.8896484375,11528.4404296875,11610.3203125,3822500,2003.760009765625,0.025743952974305984,9814.080078125,0.02061922153956064,29.71299934387207,-0.007714430215908008
2020-06-09,11600.6103515625,11640.4501953125,11537.3798828125,11637.1103515625,3023600,1998.6199951171875,-0.0025651847643365366,9924.75,0.011276647530284345,29.649999618530273,-0.006134165637113109
2020-06-10,11635.990234375,11740.900390625,11621.01953125,11720.16015625,3477600,1998.0899658203125,-0.0002651976354534069,9953.75,0.0029219879593944675,29.594999313354492,-0.009243053103880183
2020-06-11,11738.490234375,11771.1201171875,11516.58984375,11535.76953125,4457500,2004.6600341796875,0.003288174442474423,10020.349609375,0.0066909063795053125,29.55299949645996,-0.010215028039456064
2020-06-12,11406.5400390625,11442.2998046875,11244.6396484375,11429.9404296875,3367500,1876.6600341796875,-0.0638512255532534,9492.73046875,-0.05265476367524757,29.524999618530273,-0.010728692415647778
2020-06-15,11436.2802734375,11469.83984375,11299.4501953125,11306.259765625,3034000,1903.8499755859375,0.01448847468962855,9588.8095703125,0.010121334623245826,29.62809944152832,-0.0028573319496020266
2020-06-16,11380.669921875,11542.25,11380.669921875,11511.6396484375,2915500,1931.010009765625,0.0142658479018698,9726.01953125,0.014309384280850601,29.479999542236328,-0.005733560825670336
2020-06-17,11525.5,11550.3203125,11482.3203125,11534.58984375,3138800,1965.68994140625,0.01795947792359409,9895.8701171875,0.017463525072283215,29.485000610351562,-0.0037168003228603697
2020-06-18,11534.2001953125,11567.419921875,11485.3896484375,11548.330078125,3404900,1984.0799560546875,0.009355501221764984,9910.5302734375,0.0014814418617457026,29.489999771118164,-0.0021317540153358294
2020-06-19,11557.26953125,11584.8798828125,11542.3701171875,11549.8603515625,4580400,1980.1400146484375,-0.0019857775359438667,9943.0498046875,0.0032813109241147664,29.5939998626709,0.002337010839360776
2020-06-22,11553.91015625,11632.8798828125,11553.91015625,11572.9296875,2950700,1966.7900390625,-0.006741935159725432,9946.1201171875,0.00030878981402193695,29.583999633789062,-0.001488445380247505
2020-06-23,11618.419921875,11679.400390625,11530.849609375,11612.3603515625,3057500,1983.3599853515625,0.008424867911656087,10056.48046875,0.011095819300612542,29.434999465942383,-0.0015264612277036127
2020-06-24,11647.8603515625,11701.23046875,11637.7900390625,11660.669921875,2861900,1987.72998046875,0.002203329274293564,10131.3701171875,0.007446904378745289,29.54800033569336,0.0021366703082135174
2020-06-29,11608.7998046875,11608.7998046875,11500.650390625,11542.6201171875,2922300,1921.9200439453125,-0.01995359828077592,9757.2197265625,-0.025933939646351156,29.52199935913086,-0.0020957367301813745
2020-06-30,11563.599609375,11638.0,11563.599609375,11621.240234375,2935300,1943.9000244140625,0.011436469762617918,9874.150390625,0.011984014641401863,29.411500930786133,-0.0007983195373738594
2020-07-01,11622.6396484375,11736.3896484375,11622.6396484375,11703.419921875,2868400,1996.43994140625,0.02702809626643443,10058.76953125,0.018697217818384404,29.395999908447266,-0.005144186595343991
2020-07-02,11694.099609375,11805.2099609375,11690.9501953125,11805.1396484375,3060100,1966.97998046875,-0.01475624702075884,10154.6298828125,0.009530027630585192,29.42770004272461,0.0011124199507301924
2020-07-03,11857.900390625,11933.58984375,11857.900390625,11909.16015625,3536100,1966.97998046875,-0.01475624702075884,10154.6298828125,0.009530027630585192,29.432100296020508,0.0017733538714146402
2020-07-06,11941.83984375,12116.7001953125,11941.83984375,12116.7001953125,4451500,1993.6099853515625,0.01353852359822505,10207.6298828125,0.005219294116244111,29.451000213623047,-0.002404957220007997
2020-07-07,12176.7900390625,12249.9501953125,12028.5703125,12092.9697265625,4263000,2046.81005859375,0.02668529633834371,10433.650390625,0.022142310252948327,29.40410041809082,-0.00025161968825493375
2020-07-08,12086.1298828125,12190.26953125,12083.83984375,12170.1904296875,3598500,2019.77001953125,-0.01321081990435291,10343.8896484375,-0.008603004588705887,29.479000091552734,0.00282351964090255
2020-07-09,12222.900390625,12273.4296875,12181.33984375,12192.6904296875,3882900,2049.760009765625,0.014848220314377825,10492.5,0.01436696993233566,29.340200424194336,-0.0029733760505659124
2020-07-10,12250.4404296875,12253.580078125,12030.2001953125,12073.6796875,4166700,2076.719970703125,0.01315274022766344,10547.75,0.005265665951870391,29.329999923706055,-0.0034690141473953107
2020-07-13,12109.6103515625,12216.240234375,12109.6103515625,12211.5595703125,3558300,2069.7900390625,-0.0033369600805055466,10617.4404296875,0.006607137037519806,29.46299934387207,0.00040742691799899866
2020-07-14,12202.8896484375,12228.3095703125,12143.91015625,12209.009765625,3333000,2034.1400146484375,-0.01722398105182199,10390.83984375,-0.021342298780777758,29.45599937438965,0.0017650244544429317
2020-07-15,12233.990234375,12320.48046875,12162.51953125,12202.849609375,3905800,2069.7900390625,0.017525845889337033,10488.580078125,0.00940638445445674,29.387699127197266,-0.0030971526874017385
2020-07-16,12173.0400390625,12220.9296875,12107.0400390625,12157.740234375,3196600,2064.169921875,-0.0027153078725055124,10550.490234375,0.005902625120736804,29.476999282836914,0.004662505936045669
2020-07-17,12195.7197265625,12266.9296875,12144.6201171875,12181.5595703125,3396200,2055.919921875,-0.003996763983706408,10473.830078125,-0.00726602788562658,29.36389923095703,0.0011557895444649358
2020-07-20,12205.25,12221.330078125,12065.7998046875,12174.5400390625,2819300,2068.989990234375,0.006357284746506542,10503.1904296875,0.0028032106061965933,29.45400047302246,-0.0003054295574113075
2020-07-21,12242.3203125,12450.16015625,12242.3203125,12397.5498046875,3529000,2110.469970703125,0.020048420081554497,10767.08984375,0.02512564309189158,29.44700050354004,-0.000305502140166114
2020-07-22,12389.759765625,12486.9501953125,12389.400390625,12473.26953125,3424000,2096.590087890625,-0.006576678656970314,10680.3603515625,-0.00805505419255359,29.402000427246094,0.0004866423869023251
2020-07-23,12423.01953125,12429.759765625,12347.8603515625,12413.0400390625,3426700,2105.429931640625,0.0042162956893943004,10706.1298828125,0.002412796048237187,29.431699752807617,-0.0015367754904304087
2020-07-24,12467.4296875,12502.83984375,12266.5498046875,12304.0400390625,3996200,2070.969970703125,-0.016367184877364993,10461.419921875,-0.022856995349024745,29.426700592041016,0.0021387268969297324
2020-07-27,12618.6904296875,12686.3603515625,12586.91015625,12588.2998046875,3687300,2038.7099609375,-0.015577246518293175,10363.1796875,-0.009390717044975738,29.451000213623047,-0.00010186254332966715
2020-07-28,12951.7197265625,13031.7001953125,12533.1904296875,12586.73046875,4457700,2104.6201171875,0.03232934429755341,10536.26953125,0.01670238758465037,29.18000030517578,-0.009067144150459727
2020-07-29,12530.740234375,12660.8701171875,12488.009765625,12540.9697265625,3067000,2060.39990234375,-0.021011019747755433,10402.08984375,-0.012735028000378179,29.312000274658203,-0.0030610214026284277
2020-07-30,12691.8603515625,12769.4697265625,12616.830078125,12722.919921875,3244900,2106.300048828125,0.022277299873758816,10542.9404296875,0.013540604633609066,29.259000778198242,-0.005867787999328855
2020-07-31,12653.4599609375,12733.48046875,12635.7099609375,12664.7998046875,3171700,2147.550048828125,0.019584104374374522,10587.8095703125,0.00425584692659875,29.15999984741211,-0.009063222830392403
2020-08-03,12642.73046875,12673.01953125,12506.58984375,12513.0302734375,3391600,2136.409912109375,-0.005187370010225845,10745.26953125,0.014871816487803668,29.309999465942383,-0.0047876386763747725
2020-08-04,12577.8798828125,12709.919921875,12577.8798828125,12709.919921875,3465700,2177.27001953125,0.01912559345015019,10902.7998046875,0.014660430152948933,29.24799919128418,0.0023303250650184015
2020-08-05,12762.33984375,12816.3896484375,12739.990234375,12802.2998046875,3917200,2209.81005859375,0.01494533924161856,10941.169921875,0.0035192902625804656,29.264999389648438,-0.0016034690423498699
2020-08-06,12894.240234375,12971.8701171875,12851.2001953125,12913.5,4098100,2207.56005859375,-0.001018187056959885,10998.400390625,0.005230744898274242,29.33810043334961,0.002703429818092351
2020-08-07,12901.4296875,12912.6298828125,12791.1796875,12828.8701171875,3831300,2204.93994140625,-0.0011868837621428208,11108.0703125,0.00997144293532748,29.36910057067871,0.007170806733908686
2020-08-10,12786.7998046875,12933.16015625,12786.7998046875,12894.0,3952000,2178.860107421875,-0.011827911270790414,11010.98046875,-0.008740477960491821,29.42099952697754,0.0037871055290921163
2020-08-11,12856.4599609375,12906.009765625,12780.1904296875,12780.1904296875,3726400,2179.60009765625,0.00033962264573772494,10968.3603515625,-0.0038706922883442463,29.312999725341797,0.0022223925005093736
2020-08-12,12713.6298828125,12730.9599609375,12625.5400390625,12670.349609375,3440300,2154.7900390625,-0.011382848909040066,10782.8203125,-0.01691593210976783,29.31800079345703,0.0018110850816330792
2020-08-13,12758.8701171875,12812.7998046875,12717.1298828125,12763.1298828125,3631900,2227.219970703125,0.03361345204293675,11012.240234375,0.021276430027220572,29.296199798583984,-0.0014281986272701719
2020-08-14,12709.9697265625,12801.3095703125,12679.1904296875,12795.4599609375,3896200,2202.409912109375,-0.01113947383738556,11042.5,0.0027478301400056804,29.338899612426758,-0.0010283242477675536
2020-08-17,12813.9404296875,12956.1103515625,12800.6904296875,12956.1103515625,4310300,2200.81005859375,-0.0007264104228865698,11019.2998046875,-0.002100991198777491,29.381999969482422,-0.0013255687475660638
2020-08-18,12974.9599609375,12981.580078125,12840.25,12872.1396484375,3911700,2227.610107421875,0.012177356570811648,11129.73046875,0.010021568159487293,29.3356990814209,0.0007743784768461381
2020-08-19,12904.83984375,12950.1103515625,12778.6396484375,12778.6396484375,4459400,2214.659912109375,-0.0058134927963170435,11210.83984375,0.007287631558350771,29.354700088500977,0.0012517666297402474
